sequence	uuid	sample_barcode	sample_name	plate_name	plate_well_position	germplasm_name	number_of_plants	germplasm_pedigree	germplasm_type	germplasm_par1	germplasm_par1_type	germplasm_par2	germplasm_par2_type	dnasample_sample_group	dnasample_sample_group_cycle	Submergence	Submergence.1	Drought
1105	5341ffc2-22ae-4984-afa8-6ca2530f6183	110668610341398430797029699185233846659	BRIA-2-13	Plate-44412	G09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1106	ffb2d810-32da-49ed-ba69-b4457c346989	339881750049835881335197505944798128521	BRIA-2-14	Plate-44412	H09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1107	40b62bd5-fb61-44f3-9ba2-145b4e8d00d8	86016478855497855938722764078187348184	BRIA-2-15	Plate-44412	A10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1108	95466d22-d1d3-4adb-a48d-2f3ae7683566	198420645693392030421141751095154455910	BRIA-2-16	Plate-44412	B10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1109	31cace85-4893-46d1-8411-4aa6df5e998e	66185204495069846827673916572860062094	BRIA-2-17	Plate-44412	C10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1110	a25f8e1b-4773-4ddc-9723-9b7c6d0f3d1b	215831085782154116315429235148014435611	BRIA-2-18	Plate-44412	D10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1111	f9d6889b-0260-4579-8152-3f5f828bb64a	332091693166977146786691093770770560586	BRIA-2-19	Plate-44412	E10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1112	07ed4bf3-c15d-4cd6-9cfc-52d729f08c3a	10536710818974329955315904419147582522	BRIA-2-20	Plate-44412	F10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1113	0b7e5e78-7c31-480d-aa7a-29d9ad33726e	15277653450127426697363604340070380142	BRIA-2-21	Plate-44412	G10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1114	d3f9bf5a-68b8-439a-8946-a8ea4b5d8737	281763870131570547636522438537909208887	BRIA-2-22	Plate-44412	H10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1115	0a1cc379-695a-4aa4-8c5c-e4c31179094a	13441628958973592049860962706408409418	BRIA-2-23	Plate-44412	A11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1116	5ab81838-10a7-4718-8335-f66c515aa232	120586393462374411793099366345727451698	BRIA-2-24	Plate-44412	B11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1117	b570580e-1541-4489-a56d-e7e7582dd468	241173590453043159281250936510525330536	BRIA-2-25	Plate-44412	C11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1118	0ab9140f-c1a8-4bd4-8df7-5ae63d3b1922	14253261773226677119330315110455122210	BRIA-2-26	Plate-44412	D11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1119	3a0f5e5d-c859-46b9-a83a-fb0c2a931562	77175022185129930479090461812037195106	BRIA-2-27	Plate-44412	E11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1120	e7d7a296-796a-4098-ab6d-638b96f32215	308171308523056860664147351795336946197	BRIA-2-28	Plate-44412	F11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1121	4155eb06-524e-4969-8d5d-dc0864e9a7d4	86845931826093239014436358066977482708	BRIA-2-29	Plate-44412	G11	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1122	fd280980-b609-4909-9708-abdb1ad2d74b	336502567547153840670191851378029287243	BRIA-2-30	Plate-44412	A12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1123	6b8c9591-0017-47af-a2a3-fca5c4136996	142957350676323526757694865699639617942	BRIA-2-31	Plate-44412	B12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1124	821c8f42-c7fc-484e-857b-9229d1837da6	172947929439602594501252479094041574822	BRIA-2-32	Plate-44412	C12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1125	c70e11de-5238-4a90-945a-2b5fd66cce5d	264589425732278909313126683007699963485	BRIA-2-33	Plate-44412	D12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1126	299aa087-1c3a-4d52-9e39-fad618924352	55301217433470501055592117747231900498	BRIA-2-34	Plate-44412	E12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1127	e003e45f-0edd-4854-96bb-584ca91279a0	297767279867062135763715409180179462560	BRIA-2-35	Plate-44412	F12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1128	005bccc0-b244-4202-8494-961e3a474e76	476651892663867420283578692684697206	BRIA-2-36	Plate-44412	G12	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1129	edcca711-5794-417c-9c3b-36e74e52e920	316089652096553165414112322643272329504	BRIA-2-37	Plate-44413	A01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1130	750e6130-7a80-4ee1-a6a6-4c9f5748c6f4	155594338897450285823490401414333122292	BRIA-2-38	Plate-44413	B01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1131	571c4bd4-d305-413e-9d5c-674c4be4c82b	115789757987725072825811887299706013739	BRIA-2-39	Plate-44413	C01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1132	9218a248-a561-4495-9fd8-7cc7bb24ad8b	194195194015168662210709899635117567371	BRIA-2-40	Plate-44413	D01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1133	034be1c2-cde0-46ec-982b-b489a0957a44	4381685227884770410997964199892974148	BRIA-2-41	Plate-44413	E01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1134	eae55214-c426-42c6-9398-1c56efe2e8ec	312230051797130855954093318360000555244	BRIA-2-42	Plate-44413	F01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1135	c8b3ea15-ffd1-4753-a376-42b410c6c0eb	266779768121471255848319831121836032235	BRIA-2-43	Plate-44413	G01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1136	6c82398a-ae91-4727-bd6f-68b10504fee2	144232789221240298952864589848477236962	BRIA-2-44	Plate-44413	H01	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1137	3aa21a33-b355-40ef-986d-215c2811dd54	77936907285394627979053209602250366292	BRIA-2-45	Plate-44413	A02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1138	0279dcce-5dfa-49ea-ab72-7d5c7e6c4f16	3291202391651513624740802822992056086	BRIA-2-46	Plate-44413	B02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1139	f61594c4-4ce0-41c9-a4da-92f7c2888bbc	327102142546251700161080405840420703164	BRIA-2-47	Plate-44413	C02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1140	f4a599ab-4fe3-45a9-9f58-a47f9e05a9fa	325191476734586939101221002860537686522	BRIA-2-48	Plate-44413	D02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1141	4c9e5cb8-1868-4e9b-9705-c90793afffec	101843591150521287419979798810389905388	BRIA-2-49	Plate-44413	E02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1142	834db9fd-7b44-47ac-a11f-bb8fdf7b00c9	174532446634582154381931121773052100809	BRIA-2-50	Plate-44413	F02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1143	2669fd0c-7a70-4537-a620-aff017a0ee1c	51060987448233531874959620349133647388	BRIA-2-51	Plate-44413	G02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1144	5945067c-76fe-4b40-a71f-be3a28576368	118659691663672843160829060840932467560	BRIA-2-52	Plate-44413	H02	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1145	d33a8db2-8b6c-478d-8b60-0ba4f058b947	280771134293928629862479509333042837831	BRIA-2-53	Plate-44413	A03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1146	e2160260-f51d-4c6c-8613-cc5e3538c612	300519805824860809313566037885259925010	BRIA-2-54	Plate-44413	B03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1147	1aab8572-3093-4fd9-a9a5-8fcb8c52243a	35450517260738450167306428440395260986	BRIA-2-55	Plate-44413	C03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1148	f6ea685c-95f7-4c7d-a32b-0c0576bcce65	328207201133988417843734262512841707109	BRIA-2-56	Plate-44413	D03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1149	88cb0044-e555-4edd-a338-5d4d5e5052dc	181829049147521378070317028667663864540	BRIA-2-57	Plate-44413	E03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1150	9fa2c25e-7d21-4fc5-9eca-3248d1d42ddb	212192345694520548124555401217533291995	BRIA-2-58	Plate-44413	F03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1151	1cdfa27d-43b6-4543-a713-eb47c6703a67	38379561756262864104578154997780331111	BRIA-2-59	Plate-44413	G03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1152	89c93bdd-b286-49bb-acb6-754935d37fc1	183149101317940182044897255469408812993	BRIA-2-60	Plate-44413	H03	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1153	3b86d72d-0840-4dd7-ae3d-8349673f5ae5	79124583816239420586434632747841444581	BRIA-2-61	Plate-44413	A04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1154	dcde43c8-abda-47a3-937c-419b2fa7973b	293584223795537992100750251648342267707	BRIA-2-62	Plate-44413	B04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1155	9f60a6ef-b474-4a1d-ae85-a2b25335b61e	211849097699593901496079666600232728094	BRIA-2-63	Plate-44413	C04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1156	923ad16c-dc92-4b89-91dc-725bea336eb4	194372688250905014231637870336321744564	BRIA-2-64	Plate-44413	D04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1157	35131b50-0786-4e9e-8389-1eaf139e2894	70548291382553765122319451581409274004	BRIA-2-65	Plate-44413	E04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1158	e94a5c99-906e-4ac9-8968-7638b03333c8	310096231133708552694468840774597555144	BRIA-2-66	Plate-44413	F04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1159	57c6669d-351c-475a-bfe0-f3d74082f313	116672991672315556428498564923435184915	BRIA-2-67	Plate-44413	G04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1160	a0249c45-7057-46b8-8246-fcdaa7203339	212866571569903008219600956600874971961	BRIA-2-68	Plate-44413	H04	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1161	81e90e4b-c69c-4a8d-9608-8adcce2dde47	172680506581606378574657867290199842375	BRIA-2-69	Plate-44413	A05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1162	34db72bf-1028-4896-b0aa-597ce46b0bc2	70259296125109069136617525811350277058	BRIA-2-70	Plate-44413	B05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1163	e1e99a22-f4ba-4742-bac6-3721186620fc	300289230480220713200857375821686776060	BRIA-2-71	Plate-44413	C05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1164	addc2f64-88a0-4b4a-9fa3-7836dea6cdd6	231099709818019476166468732238847987158	BRIA-2-72	Plate-44413	D05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1165	36efdd68-40e2-46b5-9d40-6911fd891a09	73023761393907181222323812945843788297	BRIA-2-73	Plate-44413	E05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1166	53c0214c-3973-4faa-8f42-167fcfc5f993	111323520005624024187201317206200023443	BRIA-2-74	Plate-44413	F05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1167	8ae022b4-3f0f-4a72-baec-c0c9e49fa079	184597241797142009651448254623719071865	BRIA-2-75	Plate-44413	G05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1168	6f8cb0c9-051b-4fd7-bd00-1caf479a5a22	148274814722851888914300683888950401570	BRIA-2-76	Plate-44413	H05	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1169	b5f2c537-4cab-44db-a195-e710ade2c7b5	241850803092803971179283123836517795765	BRIA-2-77	Plate-44413	A06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1170	fb9ec6ea-7ff6-44bf-bd1a-fd1e985d63f6	334460644341756254889573786645256037366	BRIA-2-78	Plate-44413	B06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1171	520410d4-654f-4f04-8271-1c84c6fc1ee4	109017806188075216621236509812356554468	BRIA-2-79	Plate-44413	C06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1172	cb7e1014-d37a-40fa-b1ab-da9eda998a7a	270487838717079352070921493887753751162	BRIA-2-80	Plate-44413	D06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1173	19c964a3-8e0c-49b1-9915-1f58e24ba99a	34276392762300978681383311910609070490	BRIA-2-81	Plate-44413	E06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1174	ae5c7f84-0dd9-406c-8b6f-37154236b7f1	231765948905983627936408071700173207537	BRIA-2-82	Plate-44413	F06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1175	bee8cb20-f228-4dd5-b41d-19367e1b4c29	253762052009708934581001598771249499177	BRIA-2-83	Plate-44413	G06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1176	f4965d6f-92e6-424e-9dec-e6a7e3e65022	325112370604182053320340772992680611874	BRIA-2-84	Plate-44413	H06	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1177	170fb4c8-53bb-47d6-ad6e-f83092578122	30653795061205911836319639827385909538	BRIA-2-85	Plate-44413	A07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1178	d7fd2136-eda0-4066-9bdf-4232fbffd306	287098343870345599922786643756055515910	BRIA-2-86	Plate-44413	B07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1179	f9713060-e4c4-47de-8897-229e409e2aa7	331565481727822935617579647212837546663	BRIA-2-87	Plate-44413	C07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1180	a15d3e1f-5fd3-423f-9345-74ac4c4b1f9e	214489850924340130982638253698529828766	BRIA-2-88	Plate-44413	D07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1181	f55660f3-8b74-45a3-8b14-ce9535a91d15	326109362904062806184451812388539800853	BRIA-2-89	Plate-44413	E07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1182	92391a1f-5330-4d75-a99f-97c0be3d1ad7	194363778130002585551631592379121474263	BRIA-2-90	Plate-44413	F07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1183	4403baaf-8689-458b-84c9-5540f7bff2da	90406867038701545617602864925032575706	BRIA-2-91	Plate-44413	G07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1184	3dc58c4c-e7b5-4a7e-bec0-c7cc86128d7f	82108635854406296243137398319644577151	BRIA-2-92	Plate-44413	H07	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1185	dc9774af-8a2d-429b-a033-147dddf3e0ba	293216562565526362164978986377882624186	BRIA-2-93	Plate-44413	A08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1186	7bed9364-1dd7-4c1f-b5d0-457f086e408e	164728607283280738557955040016379822222	BRIA-2-94	Plate-44413	B08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1187	6a96dd8e-2906-4afc-b9cc-a5a20364256d	141681505757599283791463085893717599597	BRIA-2-95	Plate-44413	C08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1188	2edc1804-b8c9-46f1-98d9-da9ddfbda860	62287280266915500848202589557483219040	BRIA-2-96	Plate-44413	D08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1189	128d69b3-84b0-4d8f-a538-a7b54ac30543	24660361657096528399281028094824219971	BRIA-2-97	Plate-44413	E08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1190	788dec10-c80d-418d-bb74-3b04dec7c888	160244261329473405034772891182775650440	BRIA-2-98	Plate-44413	F08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1191	89fa3cfa-69b0-49e5-aad2-7c8d8df5a41e	183403546421493075106124113555186099230	BRIA-2-99	Plate-44413	G08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1192	271dace9-3074-4de7-9e96-ac4994c454ee	51993975494118806716723870776613426414	BRIA-2-100	Plate-44413	H08	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1193	ca75ba7f-6542-42ec-9ec8-6ff235b19bc5	269115336502502590818488229014149372869	BRIA-2-101	Plate-44413	A09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1194	3eed26a9-9c50-4be0-b184-8a6f731ed7f0	83643494263638675862194318514172385264	BRIA-2-102	Plate-44413	B09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1195	9ca9dd2f-cead-4b7c-a737-c22e1d6421fe	208241551711748719898725322721746756094	BRIA-2-103	Plate-44413	C09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1196	0eef1e49-d81a-474e-a9ea-d1d54e456f77	19850765213003150047112116161137176439	BRIA-2-104	Plate-44413	D09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1197	97bfebd9-7bdf-4504-9040-5ccd1dd82aab	201709939660607145216703286339777866411	BRIA-2-105	Plate-44413	E09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1198	f427e3fb-8ae7-4f59-903d-e153d4e38461	324538754585239719214359263421527196769	BRIA-2-106	Plate-44413	F09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1199	1df2ca11-7f16-47ce-86ea-a31402150f9a	39808246150478220693347831845638967194	BRIA-2-107	Plate-44413	G09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1200	709fea68-d20a-47d0-ba12-bfd4ca03c96b	149703865116998051791562704814742948203	BRIA-2-108	Plate-44413	H09	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1201	5b58cf2d-24fa-466f-baf4-4f22e1ddb55c	121420871775477702738416027174279427420	BRIA-2-109	Plate-44413	A10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
1202	771418f2-8334-460c-b23e-80574a39705e	158282483427227232749258261251025891422	BRIA-2-110	Plate-44413	B10	BRIA-2	222	Mwea-7b/KIRY-B-SUB//AFRI-h5-d	F1	AFRI-h5-d	DP	Mwea-7b	RP	BRIA-2018-P2				
